family,rank,seed,observer,tau,MG,LB,PRdelay,roughness,tau_used,theiler_used,degenerate,ident_ratio,trend_crossings
teacher_student,2,0,velocity_norm,acorr,5.4123865860250255,8.221732363130522,4.7356808741481675,1.0099444696709243,1.0,5.0,False,2.046886021035035,280.0
teacher_student,2,0,velocity_norm,4,6.058682168648843,9.007172900283306,5.173235405646704,1.0099444696709243,4.0,20.0,False,1.8017240218714083,280.0
teacher_student,2,0,velocity_norm,8,6.059723880040818,9.178700598071464,4.969598603785255,1.0099444696709243,8.0,40.0,False,1.7117661912720494,280.0
teacher_student,2,0,random_projection,acorr,6.300399694101667,9.357632434540735,2.683871016743575,0.776654172926539,3.0,15.0,False,1.7883093379758614,146.0
teacher_student,2,0,random_projection,4,6.151610106740997,8.873319502503511,2.9810008456336052,0.776654172926539,4.0,20.0,False,1.595584689501725,146.0
teacher_student,2,0,random_projection,8,6.1390439636752445,9.39668976491509,4.1863289429383554,0.776654172926539,8.0,40.0,False,1.7273129766679762,146.0
teacher_student,2,1,loss,acorr,6.240843912573256,9.31376164793142,5.126065356306659,1.2013854205060146,1.0,5.0,False,1.958374267324332,240.0
teacher_student,2,1,loss,4,6.2630110805545005,9.010362984275154,5.720545267878128,1.2013854205060146,4.0,20.0,False,1.8493120837666335,240.0
teacher_student,2,1,loss,8,6.3490815233080635,9.743530408160066,5.632549287082408,1.2013854205060146,8.0,40.0,False,1.8239014033505954,240.0
teacher_student,2,1,state_norm,acorr,6.912889461450168,13.151840190628274,1.8241339855611054,0.47179194368353283,5.0,25.0,False,2.103285299662146,74.0
teacher_student,2,1,state_norm,4,6.437235139358989,12.14415035247746,1.629595776166436,0.47179194368353283,4.0,20.0,False,2.055343596008671,74.0
teacher_student,2,1,state_norm,8,7.105059193714949,11.46365426870566,2.4579912235890387,0.47179194368353283,8.0,40.0,False,2.0086286722764073,74.0
teacher_student,2,1,velocity_norm,acorr,6.429506726597304,9.563370237532915,5.10549106832158,1.0988507985893756,1.0,5.0,False,1.762804749033803,258.0
teacher_student,2,1,velocity_norm,4,6.335454126456139,9.341928852011344,5.429291030843327,1.0988507985893756,4.0,20.0,False,1.7414969714043,258.0
teacher_student,2,1,velocity_norm,8,6.124203427730801,9.624970291842706,5.188985215931988,1.0988507985893756,8.0,40.0,False,1.5802927004273528,258.0
teacher_student,2,1,random_projection,acorr,5.594816449014458,8.306843665385346,2.9100605406399445,0.9468505612035903,1.0,5.0,False,1.678024919531886,191.0
teacher_student,2,1,random_projection,4,5.813793604436436,8.885705891950492,4.085087949800993,0.9468505612035903,4.0,20.0,False,1.7241920856865247,191.0
teacher_student,2,1,random_projection,8,6.036515230011156,8.621309527843657,5.05159309363725,0.9468505612035903,8.0,40.0,False,1.8772483098564294,191.0
teacher_student,4,0,loss,acorr,6.281183154313876,9.372901196892265,4.270394835938487,1.0689455767182396,1.0,5.0,False,1.7595650599294337,245.0
teacher_student,4,0,loss,4,6.27184128552739,9.886128006901238,4.906778184245493,1.0689455767182396,4.0,20.0,False,1.7798860696676548,245.0
teacher_student,4,0,loss,8,5.947143711982509,8.626156392668003,5.156526081261546,1.0689455767182396,8.0,40.0,False,1.7959253797676336,245.0
teacher_student,4,0,state_norm,acorr,5.546627985904556,8.756588779954814,1.5150539408042394,0.27778699139822544,4.0,20.0,False,1.6999813199178102,46.0
teacher_student,4,0,state_norm,4,5.546627985904556,8.756588779954814,1.5150539408042394,0.27778699139822544,4.0,20.0,False,1.6999813199178102,46.0
teacher_student,4,0,state_norm,8,5.88986343409694,10.120745225334014,2.2196773802245233,0.27778699139822544,8.0,40.0,False,1.6986658948276019,46.0
teacher_student,4,0,velocity_norm,acorr,6.1405853983766026,9.641449380995196,4.177997779560198,0.9303862893706231,1.0,5.0,False,1.763909523499958,257.0
teacher_student,4,0,velocity_norm,4,6.040240984205435,9.305907677677665,4.913710729466065,0.9303862893706231,4.0,20.0,False,1.6669449789958346,257.0
teacher_student,4,0,velocity_norm,8,5.829913130571433,9.124341798547459,4.804825509270928,0.9303862893706231,8.0,40.0,False,1.7143503802489872,257.0
teacher_student,4,0,random_projection,acorr,5.771462535736548,8.37927072060992,2.4227731672221706,0.7661764500167247,3.0,15.0,False,1.7030049787941415,146.0
teacher_student,4,0,random_projection,4,6.1611140193750265,9.0164982710352,2.755278100611498,0.7661764500167247,4.0,20.0,False,1.6601587090991867,146.0
teacher_student,4,0,random_projection,8,5.873010477814412,8.297829889538324,3.713593163534973,0.7661764500167247,8.0,40.0,False,1.8368490551533825,146.0
teacher_student,4,1,loss,acorr,6.060063182676131,9.032461093787793,5.290179188009812,1.1832867597542829,1.0,5.0,False,1.750512930667972,291.0
teacher_student,4,1,loss,4,5.543766013231724,8.384488747787271,5.717603868282315,1.1832867597542829,4.0,20.0,False,1.722992525351378,291.0
teacher_student,4,1,loss,8,6.2340609719364695,9.790714224557773,5.74444868379223,1.1832867597542829,8.0,40.0,False,1.767636010658149,291.0
teacher_student,4,1,state_norm,acorr,5.987509668382426,9.387286679304525,1.830257054139654,0.4310123557423201,5.0,25.0,False,2.1095359014272095,94.0
teacher_student,4,1,state_norm,4,6.064659338579896,9.161697698571546,1.6245653453926971,0.4310123557423201,4.0,20.0,False,1.8669111187080674,94.0
teacher_student,4,1,state_norm,8,7.333527847288628,11.221772298568851,2.4247491027617247,0.4310123557423201,8.0,40.0,False,2.0673461796998738,94.0
teacher_student,4,1,velocity_norm,acorr,5.824319284695856,9.20147121255785,4.905312701469002,1.0407750056931417,1.0,5.0,False,1.7262118379006954,300.0
teacher_student,4,1,velocity_norm,4,5.726219158516912,8.827246575878107,5.273743603786618,1.0407750056931417,4.0,20.0,False,1.8501982204915124,300.0
teacher_student,4,1,velocity_norm,8,5.626552461642076,9.055560946931934,5.1846950939622305,1.0407750056931417,8.0,40.0,False,1.6987813112231656,300.0
teacher_student,4,1,random_projection,acorr,5.575123403194859,8.275210667395966,2.4618092375809906,0.7786499491042379,2.0,10.0,False,1.8574984428545387,143.0
teacher_student,4,1,random_projection,4,5.253031929158528,8.065884258888476,3.159321265333971,0.7786499491042379,4.0,20.0,False,1.8081310135458728,143.0
teacher_student,4,1,random_projection,8,5.729053090688001,8.785034151072189,4.40082305297694,0.7786499491042379,8.0,40.0,False,2.1964880467758916,143.0
