step,train_steps,train_time_ms,step_avg_ms
771,2330,47152.0,61.16
772,2330,47215.0,61.16
773,2330,47277.0,61.16
774,2330,47338.0,61.16
775,2330,47400.0,61.16
776,2330,47462.0,61.16
777,2330,47523.0,61.16
778,2330,47585.0,61.16
779,2330,47646.0,61.16
780,2330,47710.0,61.17
781,2330,47769.0,61.16
782,2330,47832.0,61.17
783,2330,47892.0,61.17
784,2330,47955.0,61.17
785,2330,48017.0,61.17
786,2330,48080.0,61.17
787,2330,48142.0,61.17
788,2330,48207.0,61.18
789,2330,48265.0,61.17
790,2330,48328.0,61.17
791,2330,48388.0,61.17
792,2330,48451.0,61.18
793,2330,48510.0,61.17
794,2330,48573.0,61.17
795,2330,48633.0,61.17
796,2330,48695.0,61.17
797,2330,48755.0,61.17
798,2330,48817.0,61.17
799,2330,48878.0,61.17
800,2330,48942.0,61.18
801,2330,49004.0,61.18
802,2330,49066.0,61.18
803,2330,49127.0,61.18
804,2330,49189.0,61.18
805,2330,49249.0,61.18
806,2330,49311.0,61.18
807,2330,49371.0,61.18
808,2330,49434.0,61.18
809,2330,49494.0,61.18
810,2330,49557.0,61.18
811,2330,49618.0,61.18
812,2330,49681.0,61.18
813,2330,49741.0,61.18
814,2330,49804.0,61.18
815,2330,49865.0,61.18
816,2330,49927.0,61.18
817,2330,49987.0,61.18
818,2330,50049.0,61.19
819,2330,50111.0,61.19
820,2330,50174.0,61.19
821,2330,50234.0,61.19
822,2330,50296.0,61.19
823,2330,50356.0,61.19
824,2330,50419.0,61.19
825,2330,50480.0,61.19
826,2330,50543.0,61.19
827,2330,50604.0,61.19
828,2330,50668.0,61.19
829,2330,50727.0,61.19
830,2330,50790.0,61.19
831,2330,50850.0,61.19
832,2330,50913.0,61.19
833,2330,50973.0,61.19
834,2330,51036.0,61.19
835,2330,51097.0,61.19
836,2330,51159.0,61.2
837,2330,51221.0,61.2
838,2330,51283.0,61.2
839,2330,51344.0,61.2
840,2330,51407.0,61.2
841,2330,51468.0,61.2
842,2330,51530.0,61.2
843,2330,51591.0,61.2
844,2330,51653.0,61.2
845,2330,51714.0,61.2
846,2330,51776.0,61.2
847,2330,51837.0,61.2
848,2330,51900.0,61.2
849,2330,51962.0,61.2
850,2330,52025.0,61.21
851,2330,52085.0,61.2
852,2330,52147.0,61.21
853,2330,52208.0,61.2
854,2330,52270.0,61.21
855,2330,52331.0,61.21
856,2330,52393.0,61.21
857,2330,52454.0,61.21
858,2330,52516.0,61.21
859,2330,52578.0,61.21
860,2330,52640.0,61.21
861,2330,52701.0,61.21
862,2330,52764.0,61.21
863,2330,52825.0,61.21
864,2330,52887.0,61.21
865,2330,52947.0,61.21
866,2330,53009.0,61.21
867,2330,53070.0,61.21
868,2330,53133.0,61.21
869,2330,53193.0,61.21
870,2330,53255.0,61.21
871,2330,53316.0,61.21
872,2330,53378.0,61.21
873,2330,53440.0,61.21
874,2330,53502.0,61.22
875,2330,53564.0,61.22
876,2330,53627.0,61.22
877,2330,53688.0,61.22
878,2330,53749.0,61.22
879,2330,53809.0,61.22
880,2330,53872.0,61.22
881,2330,53932.0,61.22
882,2330,53995.0,61.22
883,2330,54057.0,61.22
884,2330,54119.0,61.22
885,2330,54180.0,61.22
886,2330,54243.0,61.22
887,2330,54304.0,61.22
888,2330,54366.0,61.22
889,2330,54431.0,61.23
890,2330,54490.0,61.23
891,2330,54551.0,61.22
892,2330,54612.0,61.22
893,2330,54672.0,61.22
894,2330,54735.0,61.23
895,2330,54795.0,61.22
896,2330,54858.0,61.23
897,2330,54920.0,61.23
898,2330,54982.0,61.23
899,2330,55042.0,61.23
900,2330,55105.0,61.23
901,2330,55166.0,61.23
902,2330,55228.0,61.23
903,2330,55289.0,61.23
904,2330,55352.0,61.23
905,2330,55413.0,61.23
906,2330,55475.0,61.23
907,2330,55536.0,61.23
908,2330,55598.0,61.23
909,2330,55659.0,61.23
910,2330,55721.0,61.23
911,2330,55783.0,61.23
912,2330,55846.0,61.24
913,2330,55907.0,61.23
914,2330,55970.0,61.24
915,2330,56029.0,61.23
916,2330,56091.0,61.23
917,2330,56153.0,61.24
918,2330,56215.0,61.24
919,2330,56277.0,61.24
920,2330,56339.0,61.24
921,2330,56400.0,61.24
922,2330,56464.0,61.24
923,2330,56524.0,61.24
924,2330,56586.0,61.24
925,2330,56647.0,61.24
926,2330,56709.0,61.24
927,2330,56769.0,61.24
928,2330,56832.0,61.24
929,2330,56891.0,61.24
930,2330,56954.0,61.24
931,2330,57015.0,61.24
932,2330,57078.0,61.24
933,2330,57138.0,61.24
934,2330,57201.0,61.24
935,2330,57262.0,61.24
936,2330,57325.0,61.24
937,2330,57388.0,61.25
938,2330,57448.0,61.25
939,2330,57509.0,61.25
940,2330,57571.0,61.25
941,2330,57632.0,61.25
942,2330,57694.0,61.25
943,2330,57755.0,61.25
944,2330,57818.0,61.25
945,2330,57879.0,61.25
946,2330,57942.0,61.25
947,2330,58003.0,61.25
948,2330,58065.0,61.25
949,2330,58126.0,61.25
950,2330,58188.0,61.25
951,2330,58248.0,61.25
952,2330,58311.0,61.25
953,2330,58372.0,61.25
954,2330,58434.0,61.25
955,2330,58495.0,61.25
956,2330,58558.0,61.25
957,2330,58618.0,61.25
958,2330,58681.0,61.25
959,2330,58742.0,61.25
960,2330,58806.0,61.26
961,2330,58865.0,61.25
962,2330,58928.0,61.26
963,2330,58989.0,61.26
964,2330,59051.0,61.26
965,2330,59112.0,61.26
966,2330,59174.0,61.26
967,2330,59234.0,61.26
968,2330,59297.0,61.26
969,2330,59359.0,61.26
970,2330,59422.0,61.26
971,2330,59483.0,61.26
972,2330,59545.0,61.26
973,2330,59606.0,61.26
974,2330,59669.0,61.26
975,2330,59729.0,61.26
976,2330,59792.0,61.26
977,2330,59851.0,61.26
978,2330,59914.0,61.26
979,2330,59975.0,61.26
980,2330,60037.0,61.26
981,2330,60099.0,61.26
982,2330,60161.0,61.26
983,2330,60223.0,61.26
984,2330,60285.0,61.27
985,2330,60346.0,61.26
986,2330,60408.0,61.27
987,2330,60469.0,61.27
988,2330,60531.0,61.27
989,2330,60592.0,61.27
990,2330,60654.0,61.27
991,2330,60715.0,61.27
