run,column,right_step,log_stride,MG,MG_2E,ident_ratio,LB,TwoNN,PRdelay,roughness,acorr,oscillations,degenerate
grokpos_s0,val_loss,69990,10,15.22834295334184,24.30101520917349,1.5957754092897325,16.212615545289918,16.66253722108564,7.046587764385755,1.3083181109431712,1.0,1813.0,False
grokpos_s0,val_loss,79990,10,15.298449145269986,24.48422043028247,1.6004380704074546,16.297289939581432,17.206556226556135,13.92565288856317,1.4506651325417375,1.0,2020.0,False
grokpos_s0,val_loss,89990,10,15.163776526353866,23.53642136240819,1.5521477332182454,16.012357919997434,17.227244766322077,18.801276124364005,1.5328375987886769,1.0,2263.0,False
grokpos_s0,val_loss,99990,10,15.291659856815814,23.95320308119929,1.566422697436789,16.14890558399709,16.522315432334295,19.793753353911523,1.5707304782272722,1.0,2324.0,False
grokpos_s0,val_loss,109990,10,15.212896758457038,24.069409823988472,1.5821713777560469,16.07731981900621,16.28456506605503,19.799719439413902,1.5643394966521016,1.0,2312.0,False
grokpos_s0,val_loss,119990,10,15.20877355180674,24.031889776937017,1.5801333154889488,16.120019210864026,16.266968019911104,19.609393099903553,1.5462386829160644,1.0,2261.0,False
grokpos_s0,train_acc,39990,10,15.271752703864292,114.57259743258169,7.502255939725293,1687441.399542554,14.172241631902784,1.0480654594756034,0.08937351453720915,65.0,14.0,True
grokpos_s0,val_acc,39990,10,109.0767922499023,77.78123208360371,0.7130869039988054,1659842.765879829,53.44777365299879,1.0168056946150466,0.010414696231492312,290.0,2.0,True
lowdata15_s0,weight_norm,39990,10,4.736111264929877,7.531422987590613,1.5902124266715518,7.489163009312907,10.743954701209404,1.50051929416248,0.06708758917849733,241.0,137.0,False
lowdata15_s0,weight_norm,49990,10,4.219118011264121,7.1380882506401315,1.691843705623545,4.858748075444038,9.08299127419931,2.0608018998971502,0.09675276281174444,378.0,165.0,False
lowdata15_s0,weight_norm,59990,10,4.468189892033307,7.522497663190315,1.6835671367957696,5.333461508601387,10.995772914676804,1.3504068902162623,0.06304415580599405,648.0,142.0,False
