tag,mode,observer,r,MG,LB,TwoNN,PRdelay,traj_pr,update_pr,degenerate
qp,qp,g_fro,3,5.122976529505712,5.170851189949321,9.418654481448197,6.688929194584257,3.0000455836262683,2.5676430888364914,0.0
qp,qp,g_fro,4,5.921910705182326,6.027801577681526,0.7383614623089796,11.771366870985826,4.000164062602409,3.3238593420443863,0.0
qp,qp,g_fro,5,8.239077570659902,8.710975859290803,5.823218445851045,15.437218800357389,4.999972042024603,4.147863036913439,0.0
qp,qp,g_fro,6,11.713106210532867,12.275443341707254,15.070431226210252,15.933628517768144,6.000190809381961,5.263213804523219,0.0
qp,qp,g_fro,7,12.087572031736235,12.660471245164302,13.212485205660634,18.8672234621076,6.999232708516084,6.267998046667763,0.0
qp,qp,g_fro,8,14.125256446518454,14.96240914242873,15.177077426891524,19.81954565023324,7.999913019994786,6.935232321706696,0.0
qp,qp,g_fro,9,14.445368490574378,15.189289021267932,15.074522313493993,21.62318991847314,8.999393822700046,7.752967210469689,0.0
qp,qp,g_fro,10,16.83928795183048,17.7257250589759,19.934780755133488,26.551992506745336,9.99969586965282,8.872446323325548,0.0
qp,qp,g_fro,11,18.25103264928019,19.352086618366336,19.590230251603224,25.907479117508082,10.999526936761018,9.827499342193125,0.0
qp,qp,g_fro,12,19.335555658667026,20.421969348064497,21.68798907938296,25.35370377178302,11.999169485053262,10.53154818755921,0.0
qp,qp,g_fro,13,20.510722138615925,21.683220059889063,24.249715271141433,27.55396065306311,12.996702036714366,11.43808809967569,0.0
qp,qp,g_fro,14,20.87587757681115,22.035091667310045,23.42342729135069,28.442414641294704,13.99809962450129,12.549585978097666,0.0
qp,qp,g_fro,15,22.409532187015856,23.58266784402148,25.373779087796265,30.56759933717929,14.996379601423305,13.177022506919036,0.0
qp,qp,g_fro,16,21.673992846004758,22.973393013718226,23.340373643117932,31.8688264715091,15.996845199042092,13.866164157704164,0.0
qp,qp,g_fro,17,22.10361355582522,23.380423780728584,24.17795107079181,31.981563130641543,16.99513769253994,14.984039149001996,0.0
qp,qp,g_fro,18,22.990923715504078,24.24889141688165,25.88141800410027,27.913316511001884,17.992408429014848,16.082420823762725,0.0
qp,qp,g_fro,19,22.015663013850084,23.235528431330117,25.971236713831185,28.2040473807133,18.996561440324214,16.97695879046329,0.0
qp,qp,g_fro,20,21.809483100033255,23.182878051527247,25.152566522250304,32.03457398618484,19.992468181676006,17.54697231862508,0.0
qp,qp,g_proj,1,1.1000512395364734,1.1019278199195262,2.2976338293750778,1.9915680229349175,1.0000019673200604,1.0000071192662474,0.0
qp,qp,g_proj,2,2.3023024554689657,2.340911009515433,11.699597146429726,2.2390181215046674,2.0000055046557987,1.56874757754359,0.0
qp,qp,g_proj,3,3.1989083673525394,3.254311126641562,5.675364743073346,2.672863901654503,3.0000455836262683,2.5676430888364914,0.0
qp,qp,g_proj,4,4.539573526061756,4.713776082095816,0.7527698818790388,3.427477240510018,4.000164062602409,3.3238593420443863,0.0
qp,qp,g_proj,5,4.6285951481501275,4.67890027670843,4.831927218017349,3.4348549206149226,4.999972042024603,4.147863036913439,0.0
qp,qp,g_proj,6,4.47101486921198,4.538770074685008,7.953390613950975,3.450347621219182,6.000190809381961,5.263213804523219,0.0
qp,qp,g_proj,7,5.526912587671099,5.692180589154663,9.572629993570382,3.358422330642939,6.999232708516084,6.267998046667763,0.0
qp,qp,g_proj,8,5.1841712450451505,5.322972903050913,7.960812770859782,3.450968051238695,7.999913019994786,6.935232321706696,0.0
qp,qp,g_proj,9,6.634131832189608,6.784347344973973,6.375805508329824,4.52431908152814,8.999393822700046,7.752967210469689,0.0
qp,qp,g_proj,10,8.814375524988993,9.064915935551328,15.639888892449553,6.417065864336436,9.99969586965282,8.872446323325548,0.0
qp,qp,g_proj,11,7.38617226627284,7.600371283397817,6.86865700584681,6.525668945992977,10.999526936761018,9.827499342193125,0.0
qp,qp,g_proj,12,9.418709100016201,9.899082334630627,17.934502003062576,6.799683082409373,11.999169485053262,10.53154818755921,0.0
qp,qp,g_proj,13,8.771106985100483,9.02476245491073,11.333282315078119,7.89925739436148,12.996702036714366,11.43808809967569,0.0
qp,qp,g_proj,14,9.430959615076164,9.798985325397645,7.256358984375999,8.008494272506866,13.99809962450129,12.549585978097666,0.0
qp,qp,g_proj,15,9.776523300248833,10.085835396998304,14.16526351376375,8.542770356071522,14.996379601423305,13.177022506919036,0.0
qp,qp,g_proj,16,11.390624033512275,11.906381199243633,13.084359298370359,9.390514972144777,15.996845199042092,13.866164157704164,0.0
qp,qp,g_proj,17,12.354012313213993,12.934307746373932,16.24769589655072,8.55543655471646,16.99513769253994,14.984039149001996,0.0
qp,qp,g_proj,18,10.518649927856588,10.920264012492101,9.9139770031763,10.709898546285288,17.992408429014848,16.082420823762725,0.0
qp,qp,g_proj,19,11.600384787035846,12.073216665604543,11.976925301249448,11.859750865784157,18.996561440324214,16.97695879046329,0.0
qp,qp,g_proj,20,14.46516837803532,15.169917264326635,20.979162630700362,12.787697734248383,19.992468181676006,17.54697231862508,0.0
qp,qp,loss_full,1,1.1000594954380738,1.1019362233667813,2.2975908517357597,2.2333482921281926,1.0000019673200604,1.0000071192662474,0.0
qp,qp,loss_full,2,2.2886317979276956,2.3150779495908567,4.241664886162926,4.877540984823766,2.0000055046557987,1.56874757754359,0.0
qp,qp,loss_full,3,5.71180676470485,5.77605239849143,29.303931755319596,6.543345503291903,3.0000455836262683,2.5676430888364914,0.0
qp,qp,loss_full,4,7.185565565196315,7.414557020792576,0.8235227916503514,9.024173751534574,4.000164062602409,3.3238593420443863,0.0
qp,qp,loss_full,5,8.599714274396131,8.875347440899711,9.670380324993369,14.598592974270158,4.999972042024603,4.147863036913439,0.0
qp,qp,loss_full,6,11.80618173745902,12.3101473943775,16.691213459079627,14.58852017477209,6.000190809381961,5.263213804523219,0.0
qp,qp,loss_full,7,11.618770645105327,12.158890492899797,14.186183216080016,17.391672862545228,6.999232708516084,6.267998046667763,0.0
qp,qp,loss_full,8,14.017250126412316,15.01226707021872,15.267044796338363,17.232108958691125,7.999913019994786,6.935232321706696,0.0
qp,qp,loss_full,9,15.604074042946653,16.31826950485211,19.474608431773472,19.73517213313866,8.999393822700046,7.752967210469689,0.0
qp,qp,loss_full,10,16.259088834010928,17.27523365413846,18.856200811767447,24.06511701692581,9.99969586965282,8.872446323325548,0.0
qp,qp,loss_full,11,18.653476205604047,19.60477369014107,20.828091904551826,22.821708773716665,10.999526936761018,9.827499342193125,0.0
qp,qp,loss_full,12,19.34785341364963,20.437260716428106,21.253732580214137,26.85670936268529,11.999169485053262,10.53154818755921,0.0
qp,qp,loss_full,13,19.499290120865552,20.46489706452909,22.76179712327265,25.062924916283833,12.996702036714366,11.43808809967569,0.0
qp,qp,loss_full,14,20.29226176937662,21.360015681037456,21.79984574315633,24.726647642550304,13.99809962450129,12.549585978097666,0.0
qp,qp,loss_full,15,21.60296332888709,22.755807026947934,24.986808225427865,28.641506763867444,14.996379601423305,13.177022506919036,0.0
qp,qp,loss_full,16,22.349489827050313,23.540409947195585,25.122062706572343,29.09543384120823,15.996845199042092,13.866164157704164,0.0
qp,qp,loss_full,17,21.476623674919242,22.689702995379328,23.45455726277612,28.359324508715904,16.99513769253994,14.984039149001996,0.0
qp,qp,loss_full,18,22.583716314943352,23.786180303620142,23.604701231108308,27.580163764372006,17.992408429014848,16.082420823762725,0.0
qp,qp,loss_full,19,20.48298343190589,21.606614206892324,23.87474353765015,21.851646991156162,18.996561440324214,16.97695879046329,0.0
qp,qp,loss_full,20,20.68346065945659,21.81044813604695,24.10763576897415,23.974064101502343,19.992468181676006,17.54697231862508,0.0
qp,qp,w_fro,1,1.1000512427366882,1.1019278262278054,2.2976340003149653,1.9946151273179344,1.0000019673200604,1.0000071192662474,0.0
qp,qp,w_fro,2,1.74323263346069,1.7875557326038238,4.073126523030655,2.0389517613486436,2.0000055046557987,1.56874757754359,0.0
qp,qp,w_fro,3,3.8919431089440364,4.01916851471174,4.388657715018299,3.289372484942678,3.0000455836262683,2.5676430888364914,0.0
qp,qp,w_fro,4,4.113631710359994,4.163812512382618,1.9597744477786418,2.3687364708507124,4.000164062602409,3.3238593420443863,0.0
qp,qp,w_fro,5,4.158546610364875,4.200542419586579,12.352981273845208,4.114949015845779,4.999972042024603,4.147863036913439,0.0
qp,qp,w_fro,6,6.514507331210428,6.555803474802046,11.192957713170625,5.05062078685456,6.000190809381961,5.263213804523219,0.0
qp,qp,w_fro,7,5.725713468933945,5.8357123891054075,12.095752367268403,6.2284599688026985,6.999232708516084,6.267998046667763,0.0
qp,qp,w_fro,8,6.276911345186023,6.511691052792358,8.380799197473694,7.900612389494366,7.999913019994786,6.935232321706696,0.0
qp,qp,w_fro,9,6.635494416678049,6.967734468154424,11.710921997840954,8.086844672428391,8.999393822700046,7.752967210469689,0.0
qp,qp,w_fro,10,7.4889724958507,7.7517633461953555,20.700556373093786,8.228192298695337,9.99969586965282,8.872446323325548,0.0
qp,qp,w_fro,11,9.54250215493091,9.88346903268469,14.534099636837212,8.979828923086785,10.999526936761018,9.827499342193125,0.0
qp,qp,w_fro,12,9.823784852945526,10.231745699278294,14.446340101581125,8.495250982145802,11.999169485053262,10.53154818755921,0.0
qp,qp,w_fro,13,9.86463907055856,10.145788505488744,9.828917961576039,10.911225311969522,12.996702036714366,11.43808809967569,0.0
qp,qp,w_fro,14,9.813324741695148,10.003428204782146,3.5436762487025444,11.277075858648535,13.99809962450129,12.549585978097666,0.0
qp,qp,w_fro,15,11.469958513704157,11.9749063883175,16.798907596252484,10.393768905248066,14.996379601423305,13.177022506919036,0.0
qp,qp,w_fro,16,11.925357238459537,12.555709123571912,13.668559012349146,11.768437469524175,15.996845199042092,13.866164157704164,0.0
qp,qp,w_fro,17,14.39779843545223,15.048607257261727,16.20570234595003,10.74945434017035,16.99513769253994,14.984039149001996,0.0
qp,qp,w_fro,18,12.839788752742713,13.390013654848918,18.974135526094738,10.192512678943224,17.992408429014848,16.082420823762725,0.0
qp,qp,w_fro,19,14.019002688482244,14.651695264347714,16.93264284579803,11.971923923422889,18.996561440324214,16.97695879046329,0.0
qp,qp,w_fro,20,15.918749184846899,16.666505057284024,17.27327371045248,13.422223123283358,19.992468181676006,17.54697231862508,0.0
qp_rotate,qp,c_norm,10,6.935237826873846,7.131450164986849,20.7004058647809,8.228193759528924,9.999875611249008,8.694134498359071,0.0
qp_rotate,qp,c_proj1,10,10.681707943562209,10.959469486635495,21.324859843749632,10.76443449338678,9.999875611249008,8.694134498359071,0.0
qp_rotate,qp,fn_fro,10,9.840209429263176,10.012988017369327,23.1765340184098,7.794362612835744,9.999875611249008,8.694134498359071,0.0
qp_rotate,qp,fn_proj1,10,13.795340505108424,14.234473800323364,21.19034323562406,12.270557288733578,9.999875611249008,8.694134498359071,0.0
qp_rotate,qp,g_fro,10,15.990162683328398,16.771548747815594,17.0780006048796,26.11767751015723,9.999875611249008,8.694134498359071,0.0
qp_rotate,qp,g_proj,10,8.699868260352424,8.812070973895985,28.949133724591174,6.417065864336436,9.999875611249008,8.694134498359071,0.0
qp_rotate,qp,loss_full,10,16.259088834010928,17.27523365413846,18.856200811767447,24.06511701692581,9.999875611249008,8.694134498359071,0.0
qp_rotate,qp,w_fro,10,6.9352650196117684,7.131481106227152,20.700556373093786,8.228192298695337,9.999875611249008,8.694134498359071,0.0
qp_scale2,qp,c_norm,10,6.935237826873844,7.131450164986849,20.7004058647809,8.228193759528924,9.999875611249008,8.694134498359071,0.0
qp_scale2,qp,c_proj1,10,5.313360704212356,5.354339205496546,22.768848946687754,7.189213745006942,9.999875611249008,8.694134498359071,0.0
qp_scale2,qp,fn_fro,10,9.840209429263176,10.012988017369327,23.176534018409797,7.794362612835743,9.999875611249008,8.694134498359071,0.0
qp_scale2,qp,fn_proj1,10,13.795340505108424,14.234473800323364,21.190343235624056,12.270557288733581,9.999875611249008,8.694134498359071,0.0
qp_scale2,qp,g_fro,10,15.990162683328402,16.771548747815594,17.078000604879595,26.117677510157236,9.999875611249008,8.694134498359071,0.0
qp_scale2,qp,g_proj,10,8.699868260352424,8.812070973895985,28.949133724591178,6.417065864336439,9.999875611249008,8.694134498359071,0.0
qp_scale2,qp,loss_full,10,16.259088834010928,17.27523365413846,18.856200811767447,24.06511701692581,9.999875611249008,8.694134498359071,0.0
qp_scale2,qp,w_fro,10,6.9352650196117684,7.131481106227152,20.700556373093782,8.228192298695333,9.999875611249008,8.694134498359071,0.0
qp_slow,qp,c_norm,1,1.1461844182940137,1.1481350577817084,2.2130430515827064,2.1755996773849215,1.0002453934546711,1.0009880024966706,0.0
qp_slow,qp,c_norm,5,6.469909643700463,17.57555672235954,346.18063178688044,2.1697496016004933,4.995668156701249,4.0899335753457935,0.0
qp_slow,qp,c_norm,10,5.840468299339981,12.596638689795348,312.6945446015976,2.8134956255046277,9.153344842588188,8.266884075582984,0.0
qp_slow,qp,c_norm,15,11.158206114891719,20.196211113218517,994.712680749427,3.6831396335333784,13.574476539036496,12.419859722378975,0.0
qp_slow,qp,c_norm,20,13.51059359771963,20.88483113578932,1064.889436755878,3.890769705603608,13.847304723691439,13.502245276308138,0.0
qp_slow,qp,c_proj1,1,1.1461886881957974,1.1481392377462343,2.213038241653225,2.039950010233875,1.0002453934546711,1.0009880024966706,0.0
qp_slow,qp,c_proj1,5,8.72145328849459,14.083707225874942,527.2348111390253,3.6388717434686817,4.995668156701249,4.0899335753457935,0.0
qp_slow,qp,c_proj1,10,10.325009779175339,14.448429704777935,641.5110280394948,3.4838631904071318,9.153344842588188,8.266884075582984,0.0
qp_slow,qp,c_proj1,15,17.86679372998223,30.58020886597403,1512.6941999857215,3.732358585854364,13.574476539036496,12.419859722378975,0.0
qp_slow,qp,c_proj1,20,8.789550158529206,20.928624991400536,563.7772509534798,4.061056530346266,13.847304723691439,13.502245276308138,0.0
qp_slow,qp,fn_fro,1,1.1461838464932725,1.1481344683184047,2.2130425734853776,2.1325854780857383,1.0002453934546711,1.0009880024966706,0.0
qp_slow,qp,fn_fro,5,11.292227565135786,20.307667060617806,902.3367965673428,3.1288193011793615,4.995668156701249,4.0899335753457935,0.0
qp_slow,qp,fn_fro,10,7.68663868345241,27.443431558339146,655.9530692855606,4.091674258303798,9.153344842588188,8.266884075582984,0.0
qp_slow,qp,fn_fro,15,9.584617241224393,14.75380589121755,918.3534690917094,4.246989832582124,13.574476539036496,12.419859722378975,0.0
qp_slow,qp,fn_fro,20,10.960624032516826,22.961464452153766,942.2195371596852,4.235217552210354,13.847304723691439,13.502245276308138,0.0
qp_slow,qp,fn_proj1,1,1.146185519640676,1.148136149332873,2.213037436267058,1.9932758923797675,1.0002453934546711,1.0009880024966706,0.0
qp_slow,qp,fn_proj1,5,5.507049342946553,10.983452580692886,319.87609027707776,3.462297376562269,4.995668156701249,4.0899335753457935,0.0
qp_slow,qp,fn_proj1,10,16.12699574299794,27.962306831371592,1380.1596263170472,4.430300322125002,9.153344842588188,8.266884075582984,0.0
qp_slow,qp,fn_proj1,15,12.850524226088755,21.41599333292778,989.6452018406841,4.349399537776224,13.574476539036496,12.419859722378975,0.0
qp_slow,qp,fn_proj1,20,11.042001535968774,19.669020479465175,980.3389112902371,3.563846946141801,13.847304723691439,13.502245276308138,0.0
qp_slow,qp,g_fro,1,1.1472103954583681,1.1491521858903837,2.2159952018830773,2.228783043491183,1.0002453934546711,1.0009880024966706,0.0
qp_slow,qp,g_fro,5,9.9988293027183,14.428683423811886,678.3883193839308,7.063752959867527,4.995668156701249,4.0899335753457935,0.0
qp_slow,qp,g_fro,10,21.010984507846175,37.43458847628043,1416.7668594363538,10.28354136524496,9.153344842588188,8.266884075582984,0.0
qp_slow,qp,g_fro,15,16.94004179109947,30.475338030325343,1119.5589537669564,7.725637002572032,13.574476539036496,12.419859722378975,0.0
qp_slow,qp,g_fro,20,23.82533482621859,37.012433713105125,1589.0218052119335,9.594729776186698,13.847304723691439,13.502245276308138,0.0
qp_slow,qp,g_proj,1,1.1461851244688632,1.1481357723466377,2.213037366214222,1.9927101081167635,1.0002453934546711,1.0009880024966706,0.0
qp_slow,qp,g_proj,5,6.023699354752369,9.912099433265924,280.364437254321,2.540926181761109,4.995668156701249,4.0899335753457935,0.0
qp_slow,qp,g_proj,10,8.683949813266185,16.982532541416436,391.26453503064033,2.9592391697055893,9.153344842588188,8.266884075582984,0.0
qp_slow,qp,g_proj,15,7.879970245347758,17.093755339982263,503.7153111095632,4.02483195693803,13.574476539036496,12.419859722378975,0.0
qp_slow,qp,g_proj,20,10.748508826024615,18.347939964795856,750.7430582071663,3.4926177769736455,13.847304723691439,13.502245276308138,0.0
qp_slow,qp,loss_full,1,1.1461933753211817,1.148144820869086,2.2130301342719383,2.0421887142701904,1.0002453934546711,1.0009880024966706,0.0
qp_slow,qp,loss_full,5,15.302736538778895,21.606589492447952,992.4839271171543,7.564630485208942,4.995668156701249,4.0899335753457935,0.0
qp_slow,qp,loss_full,10,21.00359619919702,33.658302560152485,1003.4658219761928,8.665539038146498,9.153344842588188,8.266884075582984,0.0
qp_slow,qp,loss_full,15,14.261146280844265,30.801015272843703,951.6516449582836,8.11662915422394,13.574476539036496,12.419859722378975,0.0
qp_slow,qp,loss_full,20,21.49842865341867,35.370400504856654,1567.649976805271,10.176644461132025,13.847304723691439,13.502245276308138,0.0
qp_slow,qp,w_fro,1,1.1461844193983217,1.1481350591437096,2.213043049871287,2.175643926397985,1.0002453934546711,1.0009880024966706,0.0
qp_slow,qp,w_fro,5,6.469470370609142,17.5756720975485,346.06325977279386,2.1697659821287707,4.995668156701249,4.0899335753457935,0.0
qp_slow,qp,w_fro,10,5.840653922104559,12.595256453388492,312.78594417030274,2.813499342284541,9.153344842588188,8.266884075582984,0.0
qp_slow,qp,w_fro,15,11.158294709271802,20.19691926394926,994.6840167070964,3.683140113721276,13.574476539036496,12.419859722378975,0.0
qp_slow,qp,w_fro,20,13.510651282400215,20.885007832468276,1064.921670800563,3.8907750543831896,13.847304723691439,13.502245276308138,0.0
